CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
ANEE82001C,1,D,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9788847248502,BADIOLI CLAUDIA - PREVITO ISABELLA - JONES KIM,SUPER FRIENDS 1,ND,1,CELTIC PUBLISHING,"4,02",Si,Si,No
ANEE82001C,1,D,EE,40 ORE A TEMPO PIENO,IL LIBRO DELLA PRIMA CLASSE,9788835061564,"AA VV  ",CANTASTORIE (METODO MAIUSCOLO) KIT 1,ND,1,LA SCUOLA EDITRICE,"13,34",Si,Si,No
ANEE82001C,2,A,EE,CORSO A TEMPO MODULARE,RELIGIONE,9788842618195,"BAZZI - CALFUS ",GOCCE DI VITA 1-2-3,ND,U,IL CAPITELLO,"8,19",No,No,No
ANEE82001C,2,A,EE,CORSO A TEMPO MODULARE,LINGUA INGLESE,9780194464680,"AA VV  ",LEARN WITH US 2,CB&WB CON QR CODE & EBK + CD 2,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
ANEE82001C,2,A,EE,CORSO A TEMPO MODULARE,SUSSIDIARIO (1° BIENNIO),9788809929982,"AA VV  ",MILLE AVVENTURE CL. 2,ND,2,GIUNTI SCUOLA,"18,69",No,Si,No
ANEE82001C,2,B,EE,CORSO A TEMPO MODULARE,RELIGIONE,9788842618195,"BAZZI - CALFUS ",GOCCE DI VITA 1-2-3,ND,U,IL CAPITELLO,"8,19",No,No,No
ANEE82001C,2,B,EE,CORSO A TEMPO MODULARE,LINGUA INGLESE,9780194464680,"AA VV  ",LEARN WITH US 2,CB&WB CON QR CODE & EBK + CD 2,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
ANEE82001C,2,B,EE,CORSO A TEMPO MODULARE,SUSSIDIARIO (1° BIENNIO),9788809929982,"AA VV  ",MILLE AVVENTURE CL. 2,ND,2,GIUNTI SCUOLA,"18,69",No,Si,No
ANEE82001C,2,C,EE,40 ORE A TEMPO PIENO,RELIGIONE,9788842618195,"BAZZI - CALFUS ",GOCCE DI VITA 1-2-3,ND,U,IL CAPITELLO,"8,19",No,No,No
ANEE82001C,2,C,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9780194464680,"AA VV  ",LEARN WITH US 2,CB&WB CON QR CODE & EBK + CD 2,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
ANEE82001C,2,C,EE,40 ORE A TEMPO PIENO,SUSSIDIARIO (1° BIENNIO),9788809929982,"AA VV  ",MILLE AVVENTURE CL. 2,ND,2,GIUNTI SCUOLA,"18,69",No,Si,No
ANEE82001C,2,D,EE,40 ORE A TEMPO PIENO,RELIGIONE,9788842618195,"BAZZI - CALFUS ",GOCCE DI VITA 1-2-3,ND,U,IL CAPITELLO,"8,19",No,No,No
ANEE82001C,2,D,EE,40 ORE A TEMPO PIENO,LINGUA INGLESE,9780194464680,"AA VV  ",LEARN WITH US 2,CB&WB CON QR CODE & EBK + CD 2,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
