CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788808547477,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 2 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI, DATI 2 + MISURE, SPAZIO E FIGURE 2",2,ZANICHELLI EDITORE,"29,70",No,Si,No
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869173271,PIETRA ANTONELLA - BOTTINELLI EMANUELA - DAVIT PATRIZIA,SUPERNOVA VOL. 2 CON TAV.ILL.,ND,2,LATTES,"18,70",No,Si,No
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788808804013,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE 2ED. - CONF. TECNOLOGIA EDIZIONE COMPATTA + DISEGNO (LDM),ND,U,ZANICHELLI EDITORE,"24,20",No,No,No
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788808799845,"PULVIRENTI EMANUELA  ",ARTEMONDO 2ED. - CONFEZIONE VOLUME A + B + ALBUM (LDM),STORIA DELL'ARTE + LINGUAGGIO VISIVO E TECNICHE ARTISTICHE,U,ZANICHELLI EDITORE,"34,40",No,No,No
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9788847242821,"PASETTO MARCO - CONATI DAVID ",MUSIC FACTOR COMPATTO,ND,U,RAFFAELLO,"20,90",No,No,No
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE MOTORIE E SPORTIVE,9788839302786,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",IN TEAM VOLUME UNICO + E-BOOK,SPORT E SALUTE,U,MARIETTI SCUOLA,"14,80",No,No,No
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846837929,DAL BIANCO DARIO - FIORINI NICOLA - MARANA ANTONIO,CHE VITA 2,ND,2,LA SPIGA,"12,40",No,Si,No
CBMM857014,2,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SECONDA LINGUA COMUNITARIA (FRANCESE),9788853644411,"MOREAU L - GUILMAULT S ",A TOI! A + REVISION DE GRAMMAIRE,ND,1,ELI,"20,90",No,No,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),ITALIANO,9788842655244,ALLEGRO F - BOSIO I - FORNO E,VOLTIAMO PAGINA EXTRA 2 + LETTERATURA + COMP. + ED.CIVICA,ND,2,IL CAPITELLO,"34,60",No,No,Ap
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),ITALIANO,9788869645983,"SAVIGLIANO CLAUDIA - POISA MONICA ",A TU PER TU CON LA GRAMMATICA-VOL A+EBOOK+TAVOLE+VOL B+EBOOK+QUAD OPER+EASY B,ND,U,GARZANTI SCUOLA,"37,95",No,No,No
