CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
AO1E018010,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788809917590,"AA VV  ",NUOVO VIVA LEGGERE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",No,Si,No
AO1E018010,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788809917613,"AA VV  ",NUOVO VIVA IMPARARE CL. 4,ND,1,GIUNTI SCUOLA,"21,46",No,Si,No
AO1E018010,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623881,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 3,ND,3,ELI,"8,06",No,Si,No
AO1E018010,3,A,EE,CORSO A ORARIO ORDINARIO,PARASCOLASTICA (AMBITO SCIENTIFICO),9788859016182,"BORTOLATO CAMILLO  ",KIT IN TERZA CON IL METODO ANALOGICO,ND,U,ERICKSON,"23,80",No,Si,No
AO1E018010,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847233522,"FIORUCCI STEFANIA  ",GRANDE AMORE 1-2-3 (UN),ND,U,RAFFAELLO,"8,19",No,Si,No
AO1E018010,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623799,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 1,ND,1,ELI,"4,02",No,Si,No
AO1E018010,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9788853623485,"APICELLA MARIA ANGELA - GUILLEMANT DOMINIQUE ",LEO ET THEO 1,LIVRE DE L'ELEVE,1,ELI,"7,42",No,Si,No
AO1E018010,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9788853645982,"APICELLA MARIA ANGELA - GUILLEMANT DOMINIQUE ",LEO ET THEO PLUS CAHIER 1,ND,1,ELI,"9,90",Si,Si,No
AO1E018010,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788809917552,"AA VV  ",NUOVO VIVA CRESCERE CL. 1 STAMPATO,ND,1,GIUNTI SCUOLA,"13,34",No,Si,No
AO1E018010,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623966,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 5,ND,5,ELI,"10,08",No,Si,No
AO1E018010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788809917606,"AA VV  ",NUOVO VIVA LEGGERE CL. 5,ND,2,GIUNTI SCUOLA,"20,96",No,Si,No
AO1E018010,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788809917644,"AA VV  ",NUOVO VIVA IMPARARE CL. 5,ND,2,GIUNTI SCUOLA,"25,00",No,Si,No
AO1E018010,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853623843,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,THE STORY GARDEN 2,ND,2,ELI,"6,03",No,Si,No
AO1E018010,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9788853623485,"APICELLA MARIA ANGELA - GUILLEMANT DOMINIQUE ",LEO ET THEO 1,LIVRE DE L'ELEVE,1,ELI,"7,42",No,Si,No
AO1E018010,2,A,EE,CORSO A ORARIO ORDINARIO,PARASCOLASTICA (AMBITO SCIENTIFICO),9788859018964,"BORTOLATO CAMILLO  ",KIT IN SECONDA CON IL METODO ANALOGICO,ND,U,ERICKSON,"23,80",No,Si,No
AO1E018030,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847233539,"FIORUCCI STEFANIA  ",GRANDE AMORE 4-5 (UN),ND,U,RAFFAELLO,"8,19",No,Si,No
AO1E018030,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853620675,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,NOW I CAN 4,ND,4,ELI,"8,06",No,Si,No
AO1E018030,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017270584,"AA  VV  ",HOURRA 2 - LIVRE DE L'ELEVE,ND,2,HACHETTE,"16,60",No,Si,No
AO1E018030,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788809917590,"AA VV  ",NUOVO VIVA LEGGERE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",No,Si,No
AO1E018030,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788873345008,"AA VV  ",NUOVO VOCE DELLA TERRA CL. 4 (LA),ND,1,GAIA EDIZIONI,"21,46",No,Si,No
AO1E018030,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847233522,"FIORUCCI STEFANIA  ",GRANDE AMORE 1-2-3 (UN),ND,U,RAFFAELLO,"8,19",No,Si,No
AO1E018030,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853627162,"BERTARINI MARIAGRAZIA  ",GET ON 1,ND,1,ELI,"4,02",No,Si,No
AO1E018030,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788809917552,"AA VV  ",NUOVO VIVA CRESCERE CL. 1 STAMPATO,ND,1,GIUNTI SCUOLA,"13,34",No,Si,No
AO1E018030,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853627186,"BERTARINI MARIAGRAZIA  ",GET ON 3,ND,3,ELI,"8,06",No,Si,No
AO1E018030,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017270591,"AA  VV  ",HOURRA 2 - CAHIER D'ACTIVITES,ND,2,HACHETTE,"12,20",No,Si,No
AO1E018030,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788842632436,"AA VV  ",MIE SCOPERTE 3 (LE),ND,3,IL CAPITELLO,"26,71",No,Si,No
AO1E018030,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853627179,"BERTARINI MARIAGRAZIA  ",GET ON 2,ND,2,ELI,"6,03",No,Si,No
AO1E018030,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017211747,"AA  VV  ",HOURRA 1 - LIVRE DE L'ELEVE,A1.1,1,HACHETTE,"16,60",No,Si,No
AO1E018030,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017211754,"AA  VV  ",HOURRA 1 - CAHIER D'ACTIVITES,A1.1,1,HACHETTE,"12,20",No,Si,No
AO1E018030,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788842632429,"AA VV  ",MIE SCOPERTE 2 (LE),ND,2,IL CAPITELLO,"18,69",No,Si,No
