CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
IBEE80503P,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239289,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 3,ND,3,CELTIC PUBLISHING,"8,06",No,Si,No
IBEE80503P,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788847237391,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 3,ND,3,RAFFAELLO,"26,71",No,Si,No
IBEE80503P,3,A,EE,CORSO A ORARIO ORDINARIO,PARASCOLASTICA (AMBITO UMANISTICO),9788873341055,"VENTRELLA GIOVANNA  ",IMPARO L'ITALIANO,LIBRO A (QUADERNO OPERATIVO),U,GAIA EDIZIONI,"8,50",Si,Si,No
IBEE80503P,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242456,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 4-5 (I),ND,U,RAFFAELLO,"8,19",No,Si,No
IBEE80503P,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239296,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 4,ND,1,CELTIC PUBLISHING,"8,06",No,Si,No
IBEE80503P,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788824790574,BRAMATI EMANUELA - BRAMATI LAURA - FONTOLAN ANNA,SCOPRIAMO IL MONDO,VOLUME ANTROPOLOGIOCO  4°,1,A. MONDADORI SCUOLA,"10,30",No,No,No
IBEE80503P,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788846843364,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA STO/GEO 4,ND,1,LA SPIGA,"10,73",No,Si,No
IBEE80503P,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788891593917,"AA VV  ",LEGGO SENTO IMPARO CLASSE 4,SUSSIDIARIO DEI LINGUAGGI,1,FABBRI SCUOLA,"17,28",No,Si,No
IBEE80503P,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788891563958,"AA VV  ",SORRIDOIMPARO SUSSIDIARIO DELLE DISCIPLINE,CLASSE 4 TOMO ANTROPOLOGICO E TOMO SCIENTIFICO,1,FABBRI SCUOLA,"21,46",No,Si,No
IBEE80503P,5,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242456,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 4-5 (I),ND,U,RAFFAELLO,"8,19",No,No,No
IBEE80503P,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239302,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 5,ND,2,CELTIC PUBLISHING,"10,08",No,Si,No
IBEE80503P,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788824790659,BRAMATI EMANUELA - BRAMATI LAURA - FONTOLAN ANNA,SCOPRIAMO IL MONDO,VOLUME ANTROPOLOGIOCO  5°,2,A. MONDADORI SCUOLA,"12,28",No,No,No
IBEE80503P,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788846843388,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA STO/GEO 5,ND,2,LA SPIGA,"12,50",No,Si,No
IBEE80503P,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788891593924,"AA VV  ",LEGGO SENTO IMPARO CLASSE 5,SUSSIDIARIO DEI LINGUAGGI,2,FABBRI SCUOLA,"20,96",No,Si,No
IBEE80503P,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788891563965,"AA VV  ",SORRIDOIMPARO SUSSIDIARIO DELLE DISCIPLINE,CLASSE 5 TOMO ANTROPOLOGICO E TOMO SCIENTIFICO,2,FABBRI SCUOLA,"25,00",No,Si,No
IBEE81401B,1,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194033909,"AA VV  ",NEW TREETOPS GOLD 1 (2017),CB&WB+OBK+CIV+CD+COMPITI REALTA,1,OXFORD UNIVERSITY PRESS,"4,02",No,Si,No
IBEE81401B,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788891597595,"AA VV  ",MAGICA MATILDE,CLASSE 1 - METODO TUTTO MAIUSCOLO,1,FABBRI SCUOLA,"13,34",Si,Si,No
IBEE81401B,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194004848,"AA VV  ",NEW TREETOPS GOLD 2,CB&WB+OBK,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
IBEE81401B,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788876275784,"TEAM DIDATTICO LS SCUOLA  ",TOBIA IL TRENINO DELLA FANTASIA 2,ND,2,LISCIANI SCUOLA,"18,69",Si,Si,No
IBEE81401B,3,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194004879,"AA VV  ",NEW TREETOPS GOLD 3,CB&WB+OBK,3,OXFORD UNIVERSITY PRESS,"8,06",No,Si,No
IBEE81401B,3,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847241459,"MORGESE ROBERTO  ",FORMULA MAGICA 3,ND,3,RAFFAELLO,"26,71",Si,Si,No
IBEE81401B,3,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO SCIENTIFICO),9788843415007,"FONTOLAN A.  ",MIO QUADERNO DEI COMPITI DI MATEMATICA (IL),VOLUME 2° + IL LIBRO DELLE REGOLE,2,CARLO SIGNORELLI EDITORE,"6,10",No,Si,No
IBEE81401B,3,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO UMANISTICO),9788842632993,"DONDI SILVIA - PADALINO LUCIA ",LEGGO E SCRIVO CON CAMI 1,PER IL CONSEGUIMENTO DELLE COMPETENZE LINGUISTICO-ESPRESSIVE,U,IL CAPITELLO,"4,50",No,Si,No
IBEE81401B,3,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO UMANISTICO),9788847231740,"PAOLA GENTILE  ",VADO BENE IN... ITALIANO 2° CLASSE,ND,2,RAFFAELLO,"7,50",No,Si,No
IBEE81401B,4,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788861617025,"F  FOSTER - B  BROWN ",GO KIDS 4,ND,1,LANG EDIZIONI,"8,06",No,Si,No
IBEE81401B,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788891576873,"AA VV  ",SCOPRINSIEME,CLASSE QUARTA TOMO ANTROPOLOGICO,1,FABBRI SCUOLA,"10,73",No,Si,No
IBEE81401B,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788891576323,"AA VV  ",LEGGINSIEME,CLASSE QUARTA,1,FABBRI SCUOLA,"17,28",No,Si,No
IBEE81401B,5,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788861617032,"F  FOSTER - B  BROWN ",GO KIDS 5,ND,2,LANG EDIZIONI,"10,08",No,Si,No
IBEE81401B,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788891576897,"AA VV  ",SCOPRINSIEME,CLASSE QUINTA TOMO ANTROPOLOGICO,2,FABBRI SCUOLA,"12,50",No,Si,No
IBEE81401B,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788891576330,"AA VV  ",LEGGINSIEME,CLASSE QUINTA,2,FABBRI SCUOLA,"20,96",No,Si,No
IBEE81401B,5,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO SCIENTIFICO),9788873340874,"PAGANO ROBERTA  ",COME SI CONTA,PER POTENZIARE,5,GAIA EDIZIONI,"5,90",Si,Si,No
IBEE81401B,5,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO UMANISTICO),9788847231771,"PAOLA GENTILE  ",VADO BENE IN... ITALIANO 5° CLASSE,ND,5,RAFFAELLO,"7,90",No,Si,No
IBEE81401B,1,B,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194033909,"AA VV  ",NEW TREETOPS GOLD 1 (2017),CB&WB+OBK+CIV+CD+COMPITI REALTA,1,OXFORD UNIVERSITY PRESS,"4,02",No,Si,No
IBEE81401B,1,B,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788891597595,"AA VV  ",MAGICA MATILDE,CLASSE 1 - METODO TUTTO MAIUSCOLO,1,FABBRI SCUOLA,"13,34",Si,Si,No
IBEE81401B,2,B,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194004848,"AA VV  ",NEW TREETOPS GOLD 2,CB&WB+OBK,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
IBEE81401B,2,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788876275784,"TEAM DIDATTICO LS SCUOLA  ",TOBIA IL TRENINO DELLA FANTASIA 2,ND,2,LISCIANI SCUOLA,"18,69",Si,Si,No
IBEE81401B,3,B,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194004879,"AA VV  ",NEW TREETOPS GOLD 3,CB&WB+OBK,3,OXFORD UNIVERSITY PRESS,"8,06",No,Si,No
IBEE81401B,3,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847241459,"MORGESE ROBERTO  ",FORMULA MAGICA 3,ND,3,RAFFAELLO,"26,71",Si,Si,No
IBEE81401B,3,B,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO SCIENTIFICO),9788843415007,"FONTOLAN A.  ",MIO QUADERNO DEI COMPITI DI MATEMATICA (IL),VOLUME 2° + IL LIBRO DELLE REGOLE,2,CARLO SIGNORELLI EDITORE,"6,10",No,Si,No
IBEE81401B,3,B,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO UMANISTICO),9788847231740,"PAOLA GENTILE  ",VADO BENE IN... ITALIANO 2° CLASSE,ND,2,RAFFAELLO,"7,50",No,Si,No
IBEE81401B,4,B,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788861617025,"F  FOSTER - B  BROWN ",GO KIDS 4,ND,1,LANG EDIZIONI,"8,06",No,Si,No
IBEE81401B,4,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788891576873,"AA VV  ",SCOPRINSIEME,CLASSE QUARTA TOMO ANTROPOLOGICO,1,FABBRI SCUOLA,"10,73",No,Si,No
IBEE81401B,4,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788891576323,"AA VV  ",LEGGINSIEME,CLASSE QUARTA,1,FABBRI SCUOLA,"17,28",No,Si,No
IBEE81401B,5,B,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788861617032,"F  FOSTER - B  BROWN ",GO KIDS 5,ND,2,LANG EDIZIONI,"10,08",No,Si,No
IBEE81401B,5,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788891576897,"AA VV  ",SCOPRINSIEME,CLASSE QUINTA TOMO ANTROPOLOGICO,2,FABBRI SCUOLA,"12,50",No,Si,No
IBEE81401B,5,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788891576330,"AA VV  ",LEGGINSIEME,CLASSE QUINTA,2,FABBRI SCUOLA,"20,96",No,Si,No
IBEE81401B,5,B,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO SCIENTIFICO),9788873340874,"PAGANO ROBERTA  ",COME SI CONTA,PER POTENZIARE,5,GAIA EDIZIONI,"5,90",Si,Si,No
IBEE81401B,5,B,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO UMANISTICO),9788847231771,"PAOLA GENTILE  ",VADO BENE IN... ITALIANO 5° CLASSE,ND,5,RAFFAELLO,"7,90",No,Si,No
IBEE81403D,5,A,EE,27 ORE DI LEZIONE + 2 MENSE,LINGUA INGLESE,9788861617032,"F  FOSTER - B  BROWN ",GO KIDS 5,ND,2,LANG EDIZIONI,"10,08",No,Si,No
IBEE81403D,1,A,EE,27 ORE DI LEZIONE + 2 MENSE,LINGUA INGLESE,9780194033909,"AA VV  ",NEW TREETOPS GOLD 1 (2017),CB&WB+OBK+CIV+CD+COMPITI REALTA,1,OXFORD UNIVERSITY PRESS,"4,02",No,Si,No
IBEE81403D,1,A,EE,27 ORE DI LEZIONE + 2 MENSE,IL LIBRO DELLA PRIMA CLASSE,9788847237131,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 1 METODO A,ND,1,RAFFAELLO,"13,10",No,No,No
IBEE81403D,1,A,EE,27 ORE DI LEZIONE + 2 MENSE,PARASCOLASTICA (AMBITO SCIENTIFICO),9788845154096,"ANNA RONCA  ",ATTIVAMENTE MATEMATICA CLASSE 1,ND,U,FABBRI SCUOLA,"8,00",No,Si,No
IBEE81403D,2,A,EE,27 ORE DI LEZIONE + 2 MENSE,LINGUA INGLESE,9780194004848,"AA VV  ",NEW TREETOPS GOLD 2,CB&WB+OBK,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
IBEE81403D,2,A,EE,27 ORE DI LEZIONE + 2 MENSE,SUSSIDIARIO (1° BIENNIO),9788847237322,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 2,ND,2,RAFFAELLO,"18,69",No,Si,No
IBEE81403D,2,A,EE,27 ORE DI LEZIONE + 2 MENSE,PARASCOLASTICA (AMBITO SCIENTIFICO),9788845154089,"ANNA RONCA  ",ATTIVAMENTE MATEMATICA CLASSE 2,ND,U,FABBRI SCUOLA,"8,00",No,Si,No
IBEE81403D,2,A,EE,27 ORE DI LEZIONE + 2 MENSE,PARASCOLASTICA (AMBITO UMANISTICO),9788883881695,"SOLDATI PAMELA - ORAZIO DORIANA ",CAPISCO ITALIANO 2,ND,U,TREDIECI EDITRICE,"5,50",No,Si,No
IBEE81403D,3,A,EE,27 ORE DI LEZIONE + 2 MENSE,LINGUA INGLESE,9780194004879,"AA VV  ",NEW TREETOPS GOLD 3,CB&WB+OBK,3,OXFORD UNIVERSITY PRESS,"8,06",No,Si,No
IBEE81403D,3,A,EE,27 ORE DI LEZIONE + 2 MENSE,SUSSIDIARIO (1° BIENNIO),9788847237391,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 3,ND,3,RAFFAELLO,"26,71",No,Si,No
IBEE81403D,3,A,EE,27 ORE DI LEZIONE + 2 MENSE,PARASCOLASTICA (AMBITO SCIENTIFICO),9788845154102,"RONCA  ",ATTIVAMENTE  MATEMATICA CLASSE 3,ND,U,FABBRI SCUOLA,"8,00",No,Si,No
IBEE81403D,4,A,EE,27 ORE DI LEZIONE + 2 MENSE,LINGUA INGLESE,9788861617025,"F  FOSTER - B  BROWN ",GO KIDS 4,ND,1,LANG EDIZIONI,"8,06",No,Si,No
IBEE81403D,4,A,EE,27 ORE DI LEZIONE + 2 MENSE,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847237001,GABRIELLA FONTANA - CAROLINA CABRINI - MORGESE ROBERTO DANTE,NUOVA OFFICINA DELLE DISCIPLINE 4 AREA STORIA/GEOGRAFIA,ND,1,RAFFAELLO,"10,54",No,No,No
IBEE81403D,4,A,EE,27 ORE DI LEZIONE + 2 MENSE,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847237018,ZILIOLI ELENA - BUSSINI STEFANIA - MORGESE ROBERTO DANTE,NUOVA OFFICINA DELLE DISCIPLINE 4 AREA MATEMATICA/SCIENZE,ND,1,RAFFAELLO,"10,54",No,No,No
IBEE81403D,4,A,EE,27 ORE DI LEZIONE + 2 MENSE,SUSSIDIARIO DEI LINGUAGGI,9788847237094,CARLA MARIA CERIACHI - OMBRETTA MARIA MARASCA - MARIA LUISA GAGLIARDINI,NUOVA OFFICINA DEI LINGUAGGI 4,ND,1,RAFFAELLO,"16,97",No,No,No
IBEE81403D,4,A,EE,27 ORE DI LEZIONE + 2 MENSE,PARASCOLASTICA (AMBITO SCIENTIFICO),9788845161100,"RONCA ANNA  ",ATTIVAMENTE MATEMATICA CLASSE 4,ND,U,FABBRI SCUOLA,"9,10",No,Si,No
IBEE81402C,1,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194033909,"AA VV  ",NEW TREETOPS GOLD 1 (2017),CB&WB+OBK+CIV+CD+COMPITI REALTA,1,OXFORD UNIVERSITY PRESS,"4,02",No,Si,No
IBEE81402C,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788847241428,"MORGESE ROBERTO  ",FORMULA MAGICA 1 PACK A,ND,1,RAFFAELLO,"13,34",Si,Si,No
IBEE81402C,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194004848,"AA VV  ",NEW TREETOPS GOLD 2,CB&WB+OBK,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
IBEE81402C,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847241442,"MORGESE ROBERTO  ",FORMULA MAGICA 2,ND,2,RAFFAELLO,"18,69",No,Si,No
IBEE81402C,3,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194004879,"AA VV  ",NEW TREETOPS GOLD 3,CB&WB+OBK,3,OXFORD UNIVERSITY PRESS,"8,06",No,Si,No
IBEE81402C,3,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847241459,"MORGESE ROBERTO  ",FORMULA MAGICA 3,ND,3,RAFFAELLO,"26,71",No,Si,No
IBEE81402C,4,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788861617025,"F  FOSTER - B  BROWN ",GO KIDS 4,ND,1,LANG EDIZIONI,"8,06",No,Si,No
IBEE81402C,4,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO SCIENTIFICO),9788847231818,"PAOLA GENTILE  ",VADO BENE IN... MATEMATICA 4° CLASSE,ND,4,RAFFAELLO,"7,90",No,Si,No
IBEE81402C,4,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO UMANISTICO),9788847231764,"PAOLA GENTILE  ",VADO BENE IN... ITALIANO 4° CLASSE,ND,4,RAFFAELLO,"7,90",No,Si,No
IBEE81402C,5,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788861617032,"F  FOSTER - B  BROWN ",GO KIDS 5,ND,2,LANG EDIZIONI,"10,08",No,Si,No
IBEE81402C,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847237209,GABRIELLA FONTANA - CAROLINA CABRINI - MORGESE ROBERTO DANTE,NUOVA OFFICINA DELLE DISCIPLINE 5 AREA STORIA/GEOGRAFIA,ND,2,RAFFAELLO,"12,50",Si,Si,No
IBEE81402C,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788847237278,CARLA MARIA CERIACHI - OMBRETTA MARIA MARASCA - MARIA LUISA GAGLIARDINI,NUOVA OFFICINA DEI LINGUAGGI 5,ND,2,RAFFAELLO,"20,96",Si,Si,No
IBEE81402C,5,A,EE,30 ORE SETTIMANALI,PARASCOLASTICA (AMBITO SCIENTIFICO),9788847231825,"PAOLA GENTILE  ",VADO BENE IN... MATEMATICA 5° CLASSE,ND,5,RAFFAELLO,"7,90",No,Si,No
IBEE80502N,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239289,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 3,ND,3,CELTIC PUBLISHING,"8,06",No,Si,No
IBEE80502N,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788847237391,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 3,ND,3,RAFFAELLO,"26,71",No,Si,No
IBEE80502N,3,A,EE,CORSO A ORARIO ORDINARIO,PARASCOLASTICA (AMBITO UMANISTICO),9788873341055,"VENTRELLA GIOVANNA  ",IMPARO L'ITALIANO,LIBRO A (QUADERNO OPERATIVO),U,GAIA EDIZIONI,"8,50",Si,Si,No
IBEE80502N,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242456,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 4-5 (I),ND,U,RAFFAELLO,"8,19",No,Si,No
IBEE80502N,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239296,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 4,ND,1,CELTIC PUBLISHING,"8,06",No,Si,No
IBEE80502N,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788846843364,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA STO/GEO 4,ND,1,LA SPIGA,"10,73",No,Si,No
IBEE80502N,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788891593917,"AA VV  ",LEGGO SENTO IMPARO CLASSE 4,SUSSIDIARIO DEI LINGUAGGI,1,FABBRI SCUOLA,"17,28",No,Si,No
IBEE80502N,5,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242456,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 4-5 (I),ND,U,RAFFAELLO,"8,19",No,No,No
IBEE80502N,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239302,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 5,ND,2,CELTIC PUBLISHING,"10,08",No,Si,No
IBEE80502N,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788846843388,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA STO/GEO 5,ND,2,LA SPIGA,"12,50",No,Si,No
IBEE80502N,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788891593924,"AA VV  ",LEGGO SENTO IMPARO CLASSE 5,SUSSIDIARIO DEI LINGUAGGI,2,FABBRI SCUOLA,"20,96",No,Si,No
IBEE80502N,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242449,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 1-2-3 (I),ND,U,RAFFAELLO,"8,19",No,Si,No
IBEE80502N,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239265,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 1,ND,1,CELTIC PUBLISHING,"4,02",No,Si,No
IBEE80502N,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788847237131,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 1 METODO A,ND,1,RAFFAELLO,"13,10",No,No,No
IBEE80502N,2,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847242449,"CALIGARI CARLA RE  ",FIORI DELLA TERRA 1-2-3 (I),ND,U,RAFFAELLO,"8,19",No,No,No
IBEE80502N,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847239272,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
