CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
PNEE82302X,5,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,No,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847239302,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 5,ND,2,CELTIC PUBLISHING,"10,08",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788846843388,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA STO/GEO 5,ND,2,LA SPIGA,"12,50",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788846843395,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA MATE/SCI 5,ND,2,LA SPIGA,"12,50",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788846844699,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA! PLUS LETTURE 5,ND,2,LA SPIGA,"20,96",No,Si,No
PNEE82302X,4,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
PNEE82302X,4,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194112918,"AA VV  ",RAINBOW BRIDGE 4,CB&WB + EBK HUB + CD MP3 4-5,1,OXFORD UNIVERSITY PRESS,"8,06",Si,Si,No
PNEE82302X,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9791223100325,"AA VV  ",MONDI DI GEA (I),CLASSE 4 TOMO ANTROPOLOGICO,1,FABBRI SCUOLA,"10,73",Si,Si,No
PNEE82302X,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809917637,"AA VV  ",NUOVO VIVA IMPARARE CL. 4 MATEMATICA,ND,1,GIUNTI SCUOLA,"10,73",Si,Si,No
PNEE82302X,4,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788891598189,"AA VV  ",STORIE DI GEA (LE),CLASSE 4,1,FABBRI SCUOLA,"17,28",Si,Si,No
PNEE82302X,1,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788842632924,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 1-2-3 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",Si,Si,No
PNEE82302X,1,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847248502,BADIOLI CLAUDIA - PREVITO ISABELLA - JONES KIM,SUPER FRIENDS 1,ND,1,CELTIC PUBLISHING,"4,02",Si,Si,No
PNEE82302X,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9788847307537,"RESTAURI SIMONA - SANSONETTI EMILIA ",PEPPER 1,ND,1,CETEM,"13,34",Si,Si,No
PNEE82302X,2,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788851909987,FACCHINETTI ELENA - SECCHI PAOLA - GHIROTTO SUSANNA,BELLEZZA CI UNISCE (LA),VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,No,No
PNEE82302X,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847248519,BADIOLI CLAUDIA - PREVITO ISABELLA - JONES KIM,SUPER FRIENDS 2,ND,2,CELTIC PUBLISHING,"6,03",Si,Si,No
PNEE82302X,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788876275357,SANSONETTI EMILIA - RESTAURI SIMONA - ZINDATO CARLA,PAROLA DI PEPITO 2 2022,ND,2,LISCIANI SCUOLA,"18,69",No,Si,No
PNEE82302X,3,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788851909987,FACCHINETTI ELENA - SECCHI PAOLA - GHIROTTO SUSANNA,BELLEZZA CI UNISCE (LA),VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,No,No
PNEE82302X,3,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9788847239289,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 3,ND,3,CELTIC PUBLISHING,"8,06",No,Si,No
PNEE82302X,3,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788876274749,SANSONETTI EMILIA - RESTAURI SIMONA - ZINDATO CARLA,PAROLA DI PEPITO 3,ND,3,LISCIANI SCUOLA,"26,71",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,LINGUA INGLESE,9788847239302,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 5,ND,2,CELTIC PUBLISHING,"10,08",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788846843388,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA STO/GEO 5,ND,2,LA SPIGA,"12,50",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788846843395,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA MATE/SCI 5,ND,2,LA SPIGA,"12,50",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,SUSSIDIARIO DEI LINGUAGGI,9788846844699,"DONISELLI LILLI - TAINO ALBA ",MISSIONE COMPIUTA! PLUS LETTURE 5,ND,2,LA SPIGA,"20,96",No,Si,No
PNEE82302X,5,A,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,ADOZIONE ALTERNATIVA ART. 156 D.L. 297/94,9788809971042,"AA VV  ",INTORNO A NOI CLASSE 4-5,ND,U,GIUNTI SCUOLA,"8,05",No,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194112918,"AA VV  ",RAINBOW BRIDGE 4,CB&WB + EBK HUB + CD MP3 4-5,1,OXFORD UNIVERSITY PRESS,"8,06",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9791223100325,"AA VV  ",MONDI DI GEA (I),CLASSE 4 TOMO ANTROPOLOGICO,1,FABBRI SCUOLA,"10,73",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809917637,"AA VV  ",NUOVO VIVA IMPARARE CL. 4 MATEMATICA,ND,1,GIUNTI SCUOLA,"10,73",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI,SUSSIDIARIO DEI LINGUAGGI,9788891598189,"AA VV  ",STORIE DI GEA (LE),CLASSE 4,1,FABBRI SCUOLA,"17,28",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,LINGUA INGLESE,9780194112918,"AA VV  ",RAINBOW BRIDGE 4,CB&WB + EBK HUB + CD MP3 4-5,1,OXFORD UNIVERSITY PRESS,"8,06",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9791223100325,"AA VV  ",MONDI DI GEA (I),CLASSE 4 TOMO ANTROPOLOGICO,1,FABBRI SCUOLA,"10,73",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809917637,"AA VV  ",NUOVO VIVA IMPARARE CL. 4 MATEMATICA,ND,1,GIUNTI SCUOLA,"10,73",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,SUSSIDIARIO DEI LINGUAGGI,9788891598189,"AA VV  ",STORIE DI GEA (LE),CLASSE 4,1,FABBRI SCUOLA,"17,28",Si,Si,No
PNEE82302X,4,B,EE,30 ORE SETTIMANALI CON ADOZIONI ALTERNATIVA,ADOZIONE ALTERNATIVA ART. 156 D.L. 297/94,9788809971042,"AA VV  ",INTORNO A NOI CLASSE 4-5,ND,U,GIUNTI SCUOLA,"8,05",No,Si,No
PN1M00100D,3,B,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788880428008,"DONATI F - MORETTI S ",GRAMMATICA TEORIA ESERCIZI VOL.A1 (CON CD E PROVE INGR.)+A2+B,A1-FONOL.-ORTOG.-MORF.; A2-SINTAS.; B-QUAD.COMP.,U,LATTES,"19,00",No,No,No
PN1M00100D,3,B,MM,30 ORE DI ORARIO ORDINARIO,ITALIANO,9788891556417,"ZORDAN ROSETTA  ",LETTURA OLTRE,"VOLUME 3, QUADERNO 3",3,FABBRI SCUOLA,"32,50",No,Si,No
PN1M00100D,3,B,MM,30 ORE DI ORARIO ORDINARIO,LINGUA INGLESE,9788883396984,"AA VV  ",IDISCOVER PREMIUM 3,ND,3,PEARSON LONGMAN,"25,40",No,Si,No
PN1M00100D,3,B,MM,30 ORE DI ORARIO ORDINARIO,STORIA,9788835049166,"GENTILE - RONGA ",IN VIAGGIO NEL TEMPO 3A + STRUM COMP 3 + 3B KIT,CORSO DI STORIA PER LIVELLI DI COMPETENZA,3,LA SCUOLA EDITRICE,"24,70",No,Si,No
PN1M00100D,3,B,MM,30 ORE DI ORARIO ORDINARIO,GEOGRAFIA,9788808523945,"TONDELLI CARLA  ",GEOAGENDA EDIZIONE ROSSA - VOLUME 3 (LDM),IL NOSTRO PIANETA. GLI STATI DEL MONDO,3,ZANICHELLI EDITORE,"22,10",No,Si,No
PN1M00100D,3,B,MM,30 ORE DI ORARIO ORDINARIO,MATEMATICA,9788835053071,"FLACCAVENTO  ",RISOLVO! 3 KIT,MATEMATICA 1 GRADO,3,LA SCUOLA EDITRICE,"28,60",No,Si,No
PN1M00100D,3,B,MM,30 ORE DI ORARIO ORDINARIO,SCIENZE,9788858345931,FRONTE MARGHERITA - FERRARI MARCO - FERRARI GABRIELE,IO SCIENZIATO A+B+C+D,A. CHIMICA E FISICA + B. I VIVENTI + C. L'UOMO + D. SCIENZE DELLA TERRA E AS,U,LOESCHER EDITORE,"39,70",No,No,No
