CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
GE1E01700B,2,A,EE,30 ORE INSEGNAMENTO + MENSA LUNEDÌ / VENERDÌ,RELIGIONE,9788847233522,"FIORUCCI STEFANIA  ",GRANDE AMORE 1-2-3 (UN),ND,U,RAFFAELLO,"8,19",No,No,No
GE1E01700B,2,A,EE,30 ORE INSEGNAMENTO + MENSA LUNEDÌ / VENERDÌ,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
GE1E01700B,2,A,EE,30 ORE INSEGNAMENTO + MENSA LUNEDÌ / VENERDÌ,SUSSIDIARIO (1° BIENNIO),9791255810018,"AA  VV  ",SCOPRIAMO MERAVIGLIE 2,ND,2,LANG EDIZIONI,"18,69",No,Si,No
GE1E01700B,3,A,EE,30 ORE INSEGNAMENTO + MENSA LUNEDÌ / VENERDÌ,RELIGIONE,9788847233522,"FIORUCCI STEFANIA  ",GRANDE AMORE 1-2-3 (UN),ND,U,RAFFAELLO,"8,19",No,No,No
GE1E01700B,3,A,EE,30 ORE INSEGNAMENTO + MENSA LUNEDÌ / VENERDÌ,LINGUA INGLESE,9788847239289,"PHILIP CURTIS - DONATELLA SANTANDREA ",HAPPY DAYS 3,ND,3,CELTIC PUBLISHING,"8,06",No,Si,No
GE1E01700B,3,A,EE,30 ORE INSEGNAMENTO + MENSA LUNEDÌ / VENERDÌ,SUSSIDIARIO (1° BIENNIO),9788809964525,"AA VV  ",VIVA CRESCERE CL. 3,ND,3,GIUNTI SCUOLA,"26,71",No,Si,No
GE1E019003,1,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846845283,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 1-2-3 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
GE1E019003,1,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194464468,"AA VV  ",LEARN WITH US 1,CB&WB CON QR CODE & EBK + CD 1,1,OXFORD UNIVERSITY PRESS,"4,02",No,Si,No
GE1E019003,1,A,EE,30 ORE SETTIMANALI,IL LIBRO DELLA PRIMA CLASSE,9791223235430,"AA VV  ",CANTA E IMPARA CL. 1  -  4 CARATTERI,ND,1,GIUNTI SCUOLA,"13,34",Si,Si,No
GE1E019003,2,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846842947,"PICARIELLO CARMINE  ",DETTO... FATTO! 1-2-3,ND,U,LA SPIGA,"8,19",No,No,No
GE1E019003,2,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194464680,"AA VV  ",LEARN WITH US 2,CB&WB CON QR CODE & EBK + CD 2,2,OXFORD UNIVERSITY PRESS,"6,03",No,Si,No
GE1E019003,2,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788847242364,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,VERDE PRATO 2,ND,2,RAFFAELLO,"18,69",No,Si,No
GE1E019003,3,A,EE,30 ORE SETTIMANALI,RELIGIONE,9788846842947,"PICARIELLO CARMINE  ",DETTO... FATTO! 1-2-3,ND,U,LA SPIGA,"8,19",No,No,No
GE1E019003,3,A,EE,30 ORE SETTIMANALI,LINGUA INGLESE,9780194464802,"AA VV  ",LEARN WITH US 3,CB&WB CON QR CODE & EBK + CD 3,3,OXFORD UNIVERSITY PRESS,"8,06",No,Si,No
GE1E019003,3,A,EE,30 ORE SETTIMANALI,SUSSIDIARIO (1° BIENNIO),9788809964525,"AA VV  ",VIVA CRESCERE CL. 3,ND,3,GIUNTI SCUOLA,"26,71",No,Si,No
GE1E019003,4,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,RELIGIONE,9788846845290,"PICARIELLO CARMINE  ",MIO LIBRO DI RELIGIONE 4-5 (IL),ND,U,LA SPIGA,"8,19",Si,Si,No
GE1E019003,4,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,LINGUA INGLESE,9788853640024,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 4,ND,1,ELI,"8,06",Si,Si,No
